412,[0.189582   0.29153368 0.41284425 0.15607821 0.27336876]
413,[  0.18955966   0.29144657   0.41312782   0.15570121 -10.        ]
414,[0.1892396  0.29081062 0.41222354 0.15600932 0.27283241]
415,[0.1892534  0.29096891 0.41189228 0.15566227 0.27241808]
416,[  0.18885929   0.29027582   0.41132538   0.15547633 -10.        ]
417,[0.18847326 0.29009799 0.41187942 0.15521567 0.27262796]
418,[  0.18836948   0.28995897   0.41106513   0.15484523 -10.        ]
419,[  0.18797015   0.28962298   0.41014013   0.15493741 -10.        ]
420,[0.18845258 0.28956407 0.40981603 0.15482911 0.27176534]
421,[  0.18807677   0.28887867   0.40912325   0.15446222 -10.        ]
422,[0.18771097 0.28864313 0.41047413 0.1542677  0.27134464]
423,[0.18743205 0.28799453 0.40968888 0.15404866 0.27084495]
424,[0.18699104 0.28760111 0.40916475 0.15376703 0.27089925]
425,[0.18695804 0.28760278 0.40858155 0.15349751 0.27035444]
426,[  0.18661053   0.28719423   0.40779735   0.15313803 -10.        ]
427,[0.1861979  0.2866908  0.40731204 0.1538769  0.27004716]
428,[0.18627333 0.28645204 0.40636582 0.15364205 0.26966887]
429,[-10.           0.28607514   0.40548618   0.15341284   0.26922155]
430,[0.18572792 0.28620098 0.40547083 0.1535589  0.26929199]
431,[0.18553694 0.28600591 0.40460248 0.1532256  0.26884088]
432,[  0.1855119    0.28592187   0.40499844   0.15294373 -10.        ]
433,[0.18571025 0.28574672 0.40519814 0.15375761 0.26898775]
434,[  0.18554963   0.28517116   0.40450885   0.15368702 -10.        ]
435,[0.18538501 0.28484329 0.4036872  0.15383891 0.26904248]
436,[-10.           0.28445245   0.40285396   0.1535197    0.26930924]
437,[0.18467415 0.28380302 0.40240075 0.1531692  0.26951717]
438,[0.18452861 0.28339129 0.40156218 0.15304255 0.26900152]
439,[-10.           0.28307515   0.40096717   0.15286169   0.26856895]
440,[  0.18406056   0.28260969   0.40051792   0.15264555 -10.        ]
441,[0.18403555 0.28222998 0.40014009 0.15235679 0.26741047]
442,[0.18374843 0.28172413 0.40005698 0.15209646 0.26748603]
443,[0.18352827 0.28156701 0.40014995 0.15197237 0.26730809]
444,[-10.           0.28126777   0.39982071   0.15184837   0.26683189]
445,[0.18301428 0.2815156  0.39913664 0.15165264 0.26734896]
446,[0.18294648 0.28135995 0.3991029  0.15142328 0.26750742]
447,[0.18264655 0.28073825 0.40021723 0.15119185 0.26743472]
448,[0.18241439 0.28056819 0.40019263 0.15130269 0.2671611 ]
449,[0.18216408 0.28018058 0.40111387 0.15102248 0.26680677]
450,[0.18176046 0.279804   0.40022508 0.1507173  0.26626806]
451,[  0.18170625   0.27994956   0.39948511   0.15057354 -10.        ]
452,[  0.18130513   0.2806819    0.40067717   0.15034007 -10.        ]
453,[0.18109805 0.28011038 0.40042663 0.15001166 0.26526896]
454,[-10.           0.27963642   0.40049254   0.14974398   0.2651007 ]
455,[0.1805464  0.27935125 0.401032   0.14956139 0.26514041]
456,[0.18034834 0.27930539 0.40077548 0.14930922 0.26512507]
457,[  0.17995457   0.27927061   0.40011006   0.14935375 -10.        ]
458,[0.17991028 0.27925008 0.3995359  0.14902836 0.26493387]
459,[0.17952029 0.27905326 0.39913903 0.14872854 0.26504333]
460,[0.17932104 0.27882692 0.39866865 0.14880458 0.26446977]
461,[0.17912129 0.27928325 0.39869995 0.14848249 0.26405978]
462,[0.1787779  0.27954905 0.39900973 0.14854304 0.26384059]
463,[0.17920567 0.27910523 0.39828768 0.14826925 0.2637449 ]
464,[  0.17886205   0.27854117   0.39783722   0.14795039 -10.        ]
465,[0.17852895 0.27834549 0.39836282 0.14817989 0.26279519]
466,[0.17929814 0.27824942 0.39859909 0.14786259 0.26254521]
467,[  0.17904359   0.27786314   0.40078911   0.14782996 -10.        ]
468,[0.17879402 0.27777453 0.40032637 0.14772478 0.26186675]
469,[0.17927516 0.27751772 0.39988335 0.14741047 0.26163739]
470,[0.17907375 0.27711439 0.40087151 0.14830134 0.26134615]
471,[0.17918594 0.2772052  0.40042021 0.14798714 0.26223748]
472,[0.17924515 0.27697529 0.39993518 0.14775585 0.2623348 ]
473,[0.17897038 0.2765425  0.40156155 0.1477196  0.2619363 ]
474,[0.17909757 0.27653384 0.40166516 0.14756727 0.26213805]
475,[0.17881119 0.27663947 0.40162687 0.14768741 0.26247152]
476,[0.17944648 0.27627759 0.40140299 0.14743447 0.26268418]
477,[0.17927892 0.2765338  0.40174789 0.14766291 0.26272798]
478,[0.17907178 0.27613099 0.40179268 0.14864127 0.26225341]
479,[0.17886568 0.27659029 0.40212482 0.14835676 0.26171737]
480,[-10.           0.27671086   0.40224847   0.14840161   0.26159895]
481,[0.17831684 0.27662656 0.40181257 0.14814956 0.26110996]
482,[0.17817309 0.27679542 0.40137982 0.14789179 0.26072879]
483,[-10.           0.27629525   0.40068562   0.14807278 -10.        ]
484,[0.17755866 0.27602777 0.40046825 0.14794119 0.25971293]
485,[  0.17719441   0.27578063   0.39976025   0.14768753 -10.        ]
486,[0.17692136 0.27521437 0.39914383 0.14757133 0.25917328]
487,[0.17686273 0.27497335 0.39881009 0.14743896 0.25884046]
488,[0.17655319 0.2747171  0.39825082 0.14730187 0.25905866]
489,[-10.           0.27429436   0.39867382   0.14713001   0.25909034]
490,[0.17608765 0.27385105 0.39798915 0.14688207 0.25878068]
491,[0.17582296 0.27333022 0.3974371  0.14658353 0.25831851]
492,[0.17561057 0.27363519 0.3968605  0.14640449 0.25853994]
493,[0.17536173 0.27338416 0.39624586 0.1461699  0.25829543]
494,[  0.17535186   0.27352656   0.39566382   0.14647897 -10.        ]
495,[  0.17506184   0.27330999   0.39578784   0.14618365 -10.        ]
496,[0.17480791 0.27295975 0.39648519 0.14593913 0.25763627]
497,[-10.           0.27323712   0.39675628   0.14575793   0.25729729]
498,[  0.17488236   0.27303317   0.39601044   0.14546583 -10.        ]
499,[0.17466857 0.27310192 0.39589065 0.14566953 0.25629965]
500,[0.17449178 0.27277803 0.39577406 0.14579144 0.25598022]
501,[  0.17473922   0.27301418   0.39503461   0.14558124 -10.        ]
502,[0.17458986 0.2727246  0.39469171 0.14565182 0.25529253]
503,[0.1743931  0.27291916 0.39443134 0.14538922 0.25506697]
504,[-10.           0.27262616   0.39372717   0.14515205   0.25463155]
505,[0.17444764 0.27242697 0.3939663  0.14537054 0.2547984 ]
506,[-10.           0.27306378   0.39335117   0.14532724   0.25477638]
507,[-10.           0.27290362   0.39278944   0.14557793   0.25440446]
508,[0.17625431 0.2732984  0.39230464 0.14532098 0.25405214]
509,[  0.17599218   0.27458978   0.39197624   0.14508562 -10.        ]
510,[0.17564778 0.27448388 0.39251832 0.14544773 0.25372252]
511,[0.17539164 0.2741304  0.39297247 0.14565152 0.25323544]
512,[-10.           0.27391949   0.39226902   0.1453676    0.25274216]
513,[-10.           0.27373258   0.39277935   0.14581038 -10.        ]
514,[  0.17483115   0.27348707   0.39206663   0.14557511 -10.        ]
515,[-10.           0.27327822   0.39145921   0.14569307   0.25260065]
516,[0.17426486 0.27298212 0.39248854 0.14582098 0.25218881]
517,[0.17401028 0.27271965 0.39257605 0.14554415 0.25176324]
518,[-10.           0.27246808   0.392255     0.14567608 -10.        ]
519,[  0.17359399   0.27248069   0.39214475   0.14544557 -10.        ]
520,[0.17338908 0.27285898 0.39153017 0.14528797 0.2505913 ]
521,[0.17313474 0.27277823 0.39172688 0.1454527  0.25042555]
522,[0.17305562 0.27278281 0.39117316 0.14517943 0.25000632]
523,[0.17273555 0.2724434  0.39054532 0.14490262 0.24999274]
524,[0.17240679 0.27247172 0.39031963 0.14479711 0.24956173]
525,[0.17221727 0.27262691 0.3896537  0.14452183 0.24913913]
526,[0.17193772 0.27238994 0.38907412 0.14468177 0.24950761]
527,[0.17172285 0.27275089 0.38882477 0.14445495 0.24903566]
528,[-10.           0.27360229   0.38824732   0.14418188   0.24873192]
529,[-10.           0.27334585   0.38818764   0.14407846   0.2483654 ]
530,[  0.1710265    0.27308      0.38757157   0.14380713 -10.        ]
531,[0.17078571 0.27275697 0.38694053 0.14395388 0.24783228]
532,[-10.           0.27261337   0.38779997   0.14386306   0.2473679 ]
533,[0.17037654 0.27235018 0.38718621 0.14359887 0.24700184]
534,[0.17012646 0.27190055 0.38687271 0.14420291 0.24748515]
535,[0.1706573  0.27302096 0.38658684 0.14481264 0.24748962]
536,[0.17039069 0.27289674 0.3859847  0.14473918 0.24735118]
537,[0.17012562 0.27273399 0.38592189 0.14476281 0.24732761]
538,[0.16983438 0.27291349 0.3859534  0.14449423 0.24710737]
539,[  0.16978369   0.27267653   0.38565529   0.14459847 -10.        ]
540,[0.16949327 0.2725184  0.38620474 0.144382   0.24642065]
541,[0.16934606 0.27229708 0.38567652 0.14411561 0.24601642]
542,[0.1691984  0.27179898 0.38556808 0.1442663  0.24579893]
543,[0.16900534 0.27181637 0.38560151 0.14401183 0.24582543]
544,[  0.16888591   0.27206343   0.38585128   0.14390351 -10.        ]
545,[0.16860806 0.27177203 0.38584822 0.14375529 0.245371  ]
546,[0.16857798 0.27215701 0.38523031 0.14349248 0.24524468]
547,[  0.16834423   0.27187562   0.38516551   0.14342849 -10.        ]
548,[0.16805697 0.27151217 0.38509839 0.14316724 0.24461563]
549,[  0.16775212   0.27161704   0.38487061   0.14308429 -10.        ]
550,[0.16744767 0.27161202 0.38430671 0.14298205 0.24406301]
551,[-10.           0.27182037   0.3837736    0.14272302   0.24366992]
552,[0.16777863 0.27193958 0.38326468 0.14278543 0.24349472]
553,[0.16749593 0.27158452 0.38300244 0.14258457 0.24317213]
554,[0.16728008 0.27216098 0.38235044 0.14246864 0.24290184]
555,[  0.16701553   0.27224854   0.3820134    0.14238251 -10.        ]
556,[0.16691656 0.27197983 0.38346681 0.14242959 0.2422104 ]
557,[0.1666542  0.2717672  0.38309849 0.14235111 0.24200416]
558,[0.16635607 0.27164868 0.38257758 0.14209645 0.24163362]
559,[0.16624396 0.27139828 0.38197882 0.14193002 0.24205899]
560,[0.16595264 0.27157072 0.38178741 0.14188591 0.24165689]
561,[0.16616952 0.27213977 0.38156917 0.14171457 0.24130368]
562,[0.16598729 0.27205435 0.38104278 0.14165004 0.24120129]
563,[0.16573265 0.27161211 0.38059095 0.14146948 0.24077362]
564,[0.16557569 0.27122078 0.3802436  0.14132919 0.24047477]
565,[0.16529984 0.27121753 0.38085346 0.14127263 0.24036559]
566,[0.16543409 0.27074056 0.38265577 0.14115915 0.23999546]
567,[  0.16517277   0.27069736   0.3821034    0.14101394 -10.        ]
568,[0.16498264 0.27089671 0.3821761  0.14098251 0.24021308]
569,[0.16476587 0.27059426 0.38186108 0.14074712 0.23993693]
570,[0.16447731 0.27061255 0.38130285 0.14069986 0.23970261]
571,[0.16434022 0.2701861  0.38125782 0.14080776 0.2393018 ]
572,[-10.           0.26976188   0.38090358   0.14064337   0.23898751]
573,[  0.16392496   0.27031898   0.381639     0.14042941 -10.        ]
574,[  0.16562625   0.27354884   0.38311242   0.1402649  -10.        ]
575,[0.1662492  0.27412007 0.3825483  0.1401288  0.23814482]
576,[-10.           0.27402194   0.38299546   0.14067166   0.23808115]
577,[0.16621074 0.27390403 0.38266115 0.14048414 0.23781421]
578,[  0.16592368   0.27532904   0.38329182   0.14024154 -10.        ]
579,[0.16565868 0.27545453 0.38342974 0.1402006  0.2370517 ]
580,[0.16602296 0.27529511 0.38286079 0.14010501 0.23675024]
581,[0.16573776 0.27530695 0.3831815  0.14017576 0.23644848]
582,[0.16642521 0.2751021  0.38317116 0.13999437 0.23615045]
583,[0.16617181 0.27596062 0.38322902 0.13982471 0.23606887]
584,[0.16588803 0.27560926 0.38267859 0.13984065 0.23581066]
585,[0.16615924 0.27552686 0.38266916 0.13990054 0.23580161]
586,[0.16587618 0.27750498 0.38369132 0.13967825 0.23542125]
587,[-10.           0.27788199   0.38322104   0.13949937   0.23542235]
588,[  0.1656245    0.27766701   0.38274098   0.13950714 -10.        ]
589,[0.16534409 0.27739761 0.38233673 0.13928579 0.23485649]
590,[0.16551824 0.27725716 0.38451506 0.13955781 0.23479407]
591,[0.16523865 0.27689017 0.38397359 0.13936174 0.23439746]
592,[  0.16523099   0.27681356   0.38474066   0.13914704 -10.        ]
593,[0.16543294 0.2766166  0.38489756 0.14004305 0.23402928]
594,[0.16518995 0.27642254 0.38454698 0.13985455 0.23363595]
595,[0.16530138 0.27685344 0.38541377 0.13983942 0.23339396]
596,[0.16588273 0.27752397 0.38653853 0.14003682 0.23309543]
597,[0.16561153 0.27723816 0.38646311 0.13984445 0.23280423]
598,[0.16554657 0.27711915 0.3862345  0.1397605  0.2332698 ]
599,[-10.           0.27697463   0.38581217   0.13955305 -10.        ]
600,[0.16540463 0.2766925  0.38522414 0.13979602 0.23326368]
601,[  0.16512987   0.27660951   0.38517981   0.13964114 -10.        ]
602,[0.16532812 0.27652121 0.38464001 0.1395044  0.23275494]
603,[-10.           0.27669288   0.38451583   0.13942358   0.23269602]
604,[0.16521143 0.27681302 0.38418548 0.13938244 0.2323114 ]
605,[0.16513253 0.27707511 0.38382346 0.13943588 0.23207528]
606,[0.16486048 0.27674414 0.38398919 0.13946779 0.23190182]
607,[-10.           0.2765407    0.3835876    0.13931901   0.23238111]
608,[0.16527456 0.27653424 0.38321004 0.13909905 0.23218102]
609,[0.16500395 0.27664579 0.38269212 0.13896647 0.23189185]
610,[  0.164943     0.27641946   0.38246991   0.13897068 -10.        ]
611,[0.16467348 0.27622976 0.38211339 0.13880352 0.23165251]
612,[-10.           0.27637806   0.38161802   0.1386541    0.23145058]
613,[0.16461698 0.27614479 0.38152065 0.13853829 0.23115187]
614,[0.16437452 0.27590896 0.3812294  0.1384226  0.23113847]
615,[0.16443183 0.27653779 0.38223615 0.1387888  0.23120582]
616,[  0.16420328   0.27629827   0.38185512   0.13861176 -10.        ]
617,[0.16393783 0.27588315 0.38143727 0.13846341 0.23064475]
618,[  0.16406732   0.27694367   0.38113231   0.1383717  -10.        ]
619,[0.16380868 0.27665849 0.38057096 0.13822848 0.23005109]
620,[0.16376236 0.27623998 0.38046517 0.13824802 0.22982759]
621,[0.16353739 0.27703223 0.38095165 0.13807008 0.22945809]
622,[0.16327525 0.27676659 0.38048627 0.13799408 0.22921109]
623,[0.16332856 0.27737491 0.38049795 0.13831232 0.22923287]
624,[  0.16324931   0.27696381   0.38013491   0.13813709 -10.        ]
625,[0.16346705 0.27713342 0.3803805  0.13841412 0.22906105]
626,[  0.16337104   0.2772241    0.38062359   0.1382371  -10.        ]
627,[  0.16344072   0.27688683   0.38005494   0.13801697 -10.        ]
628,[0.16362155 0.27726187 0.38067486 0.13804375 0.22905687]
629,[0.16336218 0.27889913 0.3808697  0.13782463 0.22872118]
630,[0.16363024 0.27845713 0.38034861 0.13776632 0.22844903]
631,[0.16364678 0.27820636 0.38005094 0.1380297  0.22822714]
632,[  0.1635892    0.27942916   0.37951148   0.13781164 -10.        ]
633,[0.16376445 0.2794292  0.37902941 0.13788326 0.22778322]
634,[-10.           0.2792412    0.37883138   0.13766612   0.2274245 ]
635,[0.16420306 0.27899216 0.37831782 0.13748411 0.22724958]
636,[-10.           0.27909804   0.37887674   0.13776963   0.22689331]
637,[0.16388321 0.28020806 0.37831884 0.13763118 0.22653768]
638,[0.16427213 0.28023627 0.3777952  0.13756228 0.22681254]
639,[0.16410303 0.28020095 0.37890207 0.13752538 0.2266595 ]
640,[0.16405583 0.279859   0.3791704  0.13735584 0.22636209]
641,[0.16396404 0.27975281 0.37908396 0.13748397 0.22646399]
642,[0.16372142 0.2799452  0.3792246  0.13793592 0.22642904]
643,[0.16395718 0.280016   0.37873033 0.13777218 0.22638082]
644,[  0.16410032   0.27997826   0.3791424    0.13779427 -10.        ]
645,[0.1641505  0.28025727 0.37882399 0.13762074 0.22589652]
646,[  0.16440725   0.28022882   0.37832333   0.13740804 -10.        ]
647,[0.16446075 0.2802554  0.37805816 0.13744541 0.22548556]
648,[0.16462588 0.28036131 0.37756078 0.13723363 0.2253845 ]
649,[0.16441639 0.28034346 0.37718747 0.13722286 0.22504296]
650,[0.16435215 0.28059518 0.37693152 0.13712156 0.22489969]
651,[0.16448144 0.28057102 0.37644509 0.13695515 0.22459558]
652,[-10.           0.28053306   0.37638143   0.13752889 -10.        ]
653,[-10.           0.28010411   0.37605378   0.1373186    0.22435938]
654,[-10.           0.27984117   0.37557148   0.13726492   0.22405178]
655,[0.16422332 0.2797253  0.37525548 0.13705593 0.22408132]
656,[0.16436073 0.27964781 0.37473602 0.13684732 0.22394016]
657,[0.16441575 0.27946257 0.37456415 0.13745257 0.22376579]
658,[  0.16458999   0.27918669   0.37411376   0.13724399 -10.        ]
659,[0.16482328 0.27922913 0.37382964 0.13710068 0.22330888]
660,[0.16462012 0.27941684 0.37368041 0.13735744 0.22310154]
661,[0.16474665 0.27946085 0.37338581 0.13719299 0.22284226]
662,[0.1647287  0.27922468 0.3728856  0.13721802 0.22280995]
663,[  0.16489301   0.27880416   0.37323045   0.13721669 -10.        ]
664,[0.16502257 0.27936597 0.37272228 0.1370476  0.22233572]
665,[0.16511322 0.27939139 0.37231881 0.13693683 0.22238597]
666,[0.16536392 0.27927093 0.37184689 0.13677402 0.2221292 ]
667,[0.16534733 0.2793616  0.37179653 0.13689969 0.22204666]
668,[  0.16543882   0.27932916   0.37186582   0.13674897 -10.        ]
669,[0.16587869 0.27973451 0.3713781  0.13658673 0.22183701]
670,[0.16567332 0.27971908 0.37113217 0.13660618 0.22154771]
671,[0.1657663  0.27969634 0.37070038 0.13642974 0.22139667]
672,[0.16553892 0.27967217 0.37048375 0.13640145 0.22106812]
673,[0.16546213 0.27947643 0.37046556 0.13633105 0.22083025]
674,[-10.           0.27927411   0.37017182   0.13621946   0.22068442]
675,[0.16514284 0.27909619 0.37015745 0.1362468  0.22064322]
676,[0.16528801 0.27906673 0.36966541 0.13608672 0.22049716]
677,[  0.16519934   0.27906449   0.36993515   0.13600903 -10.        ]
678,[0.16511576 0.27888653 0.36955159 0.13648966 0.22006679]
679,[0.1651107  0.27871823 0.36932805 0.13636022 0.21978421]
680,[0.16486843 0.27850109 0.36904737 0.13647671 0.219717  ]
681,[0.16530032 0.27863475 0.36881504 0.13631804 0.21977294]
682,[0.16528332 0.27893067 0.368939   0.13618963 0.21950824]
683,[-10.           0.27871531   0.36860513   0.13616625   0.21918844]
684,[  0.16567488   0.27892814   0.36900349   0.13651124 -10.        ]
685,[-10.           0.27898115   0.36871141   0.13654985   0.21920065]
686,[0.16561701 0.27877152 0.3684264  0.13635108 0.21893037]
687,[0.16579613 0.27843732 0.36789372 0.1362009  0.21895428]
688,[0.16574361 0.27847842 0.36795389 0.13680747 0.21865819]
689,[-10.           0.27828094   0.36750529   0.13664298   0.21838948]
690,[0.16557966 0.27841635 0.367411   0.13654186 0.21813413]
691,[0.16552961 0.27863636 0.36764775 0.13690363 0.21806552]
692,[0.16576657 0.27880107 0.36736371 0.13673192 0.21805068]
693,[  0.16627979   0.27876559   0.3672454    0.13722321 -10.        ]
694,[-10.           0.27884804   0.36683293   0.13706747   0.21791243]
695,[0.16625806 0.27860428 0.36692725 0.13690487 0.21759933]
696,[0.16620699 0.27837736 0.36661066 0.1369657  0.21737985]
697,[0.16618069 0.27837001 0.36642714 0.13681283 0.21737897]
698,[  0.16612964   0.27801852   0.36615001   0.13685327 -10.        ]
699,[-10.           0.277953     0.36664475   0.13679206   0.21723888]
700,[0.16597809 0.27755649 0.36616163 0.13659692 0.21696149]
701,[0.16598955 0.27725331 0.36608324 0.13688465 0.21676511]
702,[0.1660195  0.27748497 0.36700868 0.13668993 0.21649602]
703,[0.1660589  0.27750216 0.36672865 0.13691099 0.21631187]
704,[0.16602075 0.27741398 0.3668495  0.13727648 0.21620513]
705,[0.16606366 0.27706104 0.36638756 0.13711535 0.21602296]
706,[0.16603672 0.27722624 0.36613642 0.13770612 0.21579441]
707,[0.16597927 0.27723481 0.36664949 0.1378121  0.21627723]
708,[0.16617586 0.27722405 0.36649187 0.13770071 0.21605232]
709,[  0.16619267   0.27730103   0.36606028   0.13750676 -10.        ]
710,[0.16611715 0.27728594 0.36612358 0.13791118 0.21577882]
711,[  0.16616875   0.27708745   0.36575932   0.13771749 -10.        ]
712,[0.16620504 0.27699868 0.3653625  0.13752434 0.21544311]
713,[  0.16597226   0.27710391   0.36554094   0.13745805 -10.        ]
714,[0.16603117 0.27717658 0.36513631 0.1372658  0.21530367]
715,[0.16628469 0.27736783 0.36507897 0.13758673 0.21509416]
716,[0.16635526 0.27742289 0.36488975 0.13739484 0.21484   ]
717,[0.16656316 0.27725583 0.36453262 0.13720348 0.2148403 ]
718,[-10.           0.27748043   0.36482748   0.13738278   0.21466017]
719,[-10.           0.27729008   0.36459118   0.13719197 -10.        ]
720,[0.16640196 0.27742226 0.3642292  0.13725845 0.2143694 ]
721,[0.16632076 0.27744744 0.36398989 0.13706853 0.21410517]
722,[0.16609102 0.27748972 0.36359305 0.13687894 0.21395658]
723,[0.16602848 0.27754148 0.36327991 0.13680898 0.21373133]
724,[0.16632797 0.27780482 0.362956   0.13662028 0.21349145]
725,[0.16661715 0.27782982 0.36296414 0.13660334 0.21361117]
726,[0.16655873 0.27765516 0.36267588 0.13641544 0.21331822]
727,[0.16671134 0.27731445 0.36221086 0.13622806 0.21310018]
728,[0.16668135 0.27724805 0.36224564 0.13646567 0.21282477]
729,[0.16660042 0.27714627 0.36202003 0.13627873 0.21257127]
730,[0.16674021 0.27701424 0.36239713 0.13631046 0.21270434]
731,[0.16684212 0.2770325  0.36244838 0.13625103 0.21241441]
732,[-10.           0.27717672   0.3623058    0.13606515 -10.        ]
733,[0.1667258  0.2770126  0.36214375 0.13614431 0.21203326]
734,[-10.           0.27687796   0.36174644   0.13595908   0.21176495]
735,[0.16690937 0.27653404 0.36139897 0.13582714 0.21171574]
736,[0.16708589 0.27644402 0.36113882 0.13587153 0.21158352]
737,[-10.           0.27636573   0.36073583   0.13568742   0.21133363]
738,[  0.16716781   0.2765905    0.36072992   0.13583643 -10.        ]
739,[0.16750881 0.27651491 0.36062929 0.13565287 0.21087395]
740,[-10.           0.2763878    0.360651     0.1355204    0.21069332]
741,[-10.           0.27632845   0.36066348   0.13555336   0.21044609]
742,[0.16747614 0.27631304 0.36022132 0.13537092 0.21019993]
743,[0.16751893 0.27645131 0.36026912 0.13544083 0.21009103]
744,[  0.16760335   0.27609136   0.35986161   0.13526604 -10.        ]
745,[0.16772986 0.27606843 0.35944849 0.13508472 0.20977116]
746,[0.16783784 0.2760253  0.35911417 0.1359741  0.20952515]
747,[0.16761346 0.27582301 0.35888557 0.135843   0.20930176]
748,[0.16757816 0.27581726 0.35904915 0.13585607 0.20924208]
749,[0.16779732 0.27583234 0.35861572 0.13608765 0.20898545]
750,[0.16765409 0.27587278 0.35839214 0.13590644 0.20880459]
751,[0.16769778 0.27574721 0.3586512  0.13587479 0.20857303]
752,[-10.           0.27584366   0.35862886   0.13569434   0.20837689]
753,[0.16776165 0.2755053  0.35831239 0.13566618 0.20813666]
754,[  0.16781815   0.27555246   0.35817182   0.13617381 -10.        ]
755,[  0.16766432   0.27540808   0.35799788   0.13603019 -10.        ]
756,[  0.16777438   0.27529892   0.35760995   0.13605482 -10.        ]
757,[  0.16755304   0.27495731   0.35736871   0.13598804 -10.        ]
758,[0.16768645 0.27475176 0.35719235 0.13587221 0.20749628]
759,[-10.           0.27454759   0.35721028   0.13623955   0.20735218]
760,[0.16758614 0.27451434 0.35677835 0.13606052 0.20731832]
761,[0.16782762 0.27447123 0.35639897 0.13620466 0.20729086]
762,[0.16762781 0.27464094 0.35644953 0.13607081 0.20705513]
763,[0.16762653 0.27468062 0.35653581 0.1358927  0.20697473]
764,[0.16754136 0.27466885 0.3565777  0.13611413 0.20680047]
765,[  0.16732816   0.2744293    0.35611445   0.13593643 -10.        ]
766,[0.1673452  0.27424723 0.35584016 0.135823   0.20648589]
767,[0.16745801 0.27429784 0.35548207 0.1360992  0.20621994]
768,[0.16738978 0.27397271 0.3553887  0.13619132 0.20607818]
769,[  0.16744711   0.27423108   0.35534899   0.13640122 -10.        ]
770,[0.16730232 0.27396017 0.35511082 0.13627279 0.20599159]
771,[0.1673634  0.2741146  0.35514661 0.13621186 0.20613256]
772,[0.16733873 0.27423386 0.35484786 0.13639313 0.20589926]
773,[  0.16731695   0.27415103   0.35476563   0.1362531  -10.        ]
774,[-10.           0.2740866    0.35448284   0.13660893   0.20559025]
775,[0.16705262 0.27390612 0.35463848 0.13694935 0.20544502]
776,[-10.           0.27364181   0.35436993   0.13679297   0.20529995]
777,[0.16710632 0.27356256 0.35420851 0.13702697 0.20507129]
778,[0.1671199  0.27381925 0.35387832 0.13687611 0.2048435 ]
779,[0.16767181 0.27380835 0.35370815 0.13670062 0.20483623]
780,[  0.16761223   0.27442778   0.35369591   0.13683266 -10.        ]
781,[0.16767175 0.2744244  0.35360166 0.13704009 0.20457722]
782,[0.16794028 0.27417811 0.35337712 0.13696165 0.20465536]
783,[0.16772607 0.27397306 0.35322646 0.13695142 0.20442924]
784,[  0.16809826   0.27386168   0.35281774   0.13677696 -10.        ]
785,[  0.16790485   0.2738537    0.35259165   0.13694236 -10.        ]
786,[0.16787421 0.27364795 0.35228047 0.13679325 0.20453318]
787,[  0.1679449    0.27355232   0.35209528   0.13671153 -10.        ]
788,[0.16786433 0.27338767 0.35168583 0.13678021 0.20426761]
789,[0.16798453 0.27307422 0.3513426  0.13660707 0.20442144]
790,[0.1680299  0.27319774 0.35132709 0.13666066 0.20445433]
791,[0.16803598 0.27325057 0.35213523 0.13652975 0.20431847]
792,[  0.16813833   0.27317764   0.352045     0.1365397  -10.        ]
793,[0.16808252 0.2732197  0.35172376 0.13650984 0.20490304]
794,[0.16835591 0.27318279 0.35152719 0.13645072 0.20478732]
795,[0.16834839 0.27323213 0.3511711  0.13682015 0.2051089 ]
796,[0.16831215 0.27307336 0.35084597 0.13667211 0.20603539]
797,[0.1684941  0.27311979 0.35068851 0.13653686 0.20577774]
798,[0.16830381 0.27280714 0.35040848 0.13657198 0.20559607]
799,[0.16850348 0.27246624 0.35011553 0.13644885 0.20538541]
800,[0.16879587 0.27251896 0.34972761 0.13694821 0.20567681]
801,[0.1688092  0.27226206 0.34962034 0.1372458  0.206035  ]
802,[  0.16889738   0.27226849   0.34963428   0.13735919 -10.        ]
803,[0.16897004 0.27203294 0.34931968 0.13734124 0.20614261]
804,[0.1692935  0.27197064 0.34900079 0.13734323 0.20595898]
805,[0.16924214 0.27178503 0.3489592  0.13717283 0.20636817]
806,[  0.1692179    0.27172321   0.34938881   0.13768732 -10.        ]
807,[  0.16923248   0.27184633   0.34939633   0.13768323 -10.        ]
808,[  0.16916552   0.27183339   0.34904371   0.13803239 -10.        ]
809,[0.16968726 0.27204616 0.34931892 0.13793114 0.20646871]
810,[0.16947803 0.27220046 0.34923435 0.13829542 0.2065223 ]
811,[-10.           0.27206822   0.34906316   0.13828573 -10.        ]
812,[-10.           0.27200884   0.34889242   0.13839267   0.20694218]
813,[0.16980583 0.27219964 0.34854173 0.13849127 0.20698793]
814,[0.16992013 0.27218742 0.34836996 0.13843785 0.2070428 ]
815,[  0.17009929   0.27225464   0.34877955   0.1382682  -10.        ]
816,[-10.           0.27200077   0.34862524   0.13858618 -10.        ]
817,[0.17019239 0.27215123 0.34874143 0.13860676 0.20721402]
818,[0.17015129 0.27201032 0.34879807 0.1385308  0.20764763]
819,[0.1702438  0.27192584 0.34879527 0.13845669 0.20742903]
820,[0.17005721 0.27206849 0.34858736 0.13835156 0.20720927]
821,[  0.16987007   0.27183968   0.34820422   0.13870298 -10.        ]
822,[-10.           0.27165389   0.34843677   0.13864356   0.2072378 ]
